;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;salimLabel
482;dibstudent10--2016-09-27--03-32.log-16;48;0.0428571428571429;1;2;0.0;0.0714285714285714;3;1;17;4;5;1;0.000225475965671284;0.0356522687426074;1;476.828;0.328;0.0115040898945684;3;0.666666666666667;3;0.85;160.344;0;1;1
483;dibstudent10--2016-09-27--03-32.log-2;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;1;3;2;2;1;0;0.116931711880262;1;25.656;0.687;0.0324211129105038;3;1;4;0.15;38.766;1;0;1
484;dibstudent10--2016-09-27--03-32.log-3;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;1;4;2;2;1;0;0.0615829907779471;1;64.953;0.531;0.0324211129105038;2;1;4;0.2;3.719;1;0;1
485;dibstudent10--2016-09-27--03-32.log-4;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;1;5;2;2;1;0;0.0721698589800955;1;69.281;0.609;0.0324211129105036;1;1;4;0.25;4.672;1;0;1
486;dibstudent10--2016-09-27--03-32.log-5;64;0.0571428571428571;0;0;0.0;0.0285714285714286;4;1;6;2;2;1;0;0.0810810810810811;1;74;0.047;0.0324211129105036;0;1;4;0.3;53.125;1;0;1
487;dibstudent10--2016-09-27--03-32.log-9;16;0.0428571428571429;1;1;0.0;0.0142857142857143;3;1;10;0;1;1;0;0.0338427799813188;0.5;295.484;0.25;0.00449756267329859;3;1;3;0.5;83.094;0;1;1
488;dibstudent10--2016-09-27--04-14.log-0;48;0.0428571428571429;0;6;0.0;0.0714285714285714;3;0;1;0;5;1;0;1;1;0.079;0.079;0.0115040898945684;5;0.5;0;0.0344827586206897;416.89;0;0;1
489;dibstudent10--2016-09-27--04-14.log-1;48;0.0428571428571429;0;6;0.0;0.0714285714285714;3;1;2;5;5;1;0;0.00479579504690288;1;417.032;0.063;0.0115040898945684;4;1;3;0.0689655172413793;5.828;1;0;1
490;dibstudent10--2016-09-27--04-14.log-10;138;0.0571428571428571;1;3;0.0;0.0571428571428571;4;1;11;4;4;1;0.00193735873425896;0.014199429699269;0;774.679;0.547;0.0504375104788517;6;0;3;0.379310344827586;2.547;0;1;1
491;dibstudent10--2016-09-27--04-14.log-11;138;0.0571428571428571;0;3;0.0;0.0571428571428571;4;1;12;4;4;1;0;0.0154385910741786;1;777.273;0.047;0.0504375104788517;5;1;4;0.413793103448276;7.266;1;0;1
492;dibstudent10--2016-09-27--04-14.log-13;15;0.0428571428571429;1;3;0.0;0.0714285714285714;3;1;14;4;5;1;0;0.0126458221365117;0.625;1107.085;0.031;0.00477686965304502;3;1;3;0.482758620689655;72.063;0;1;1
493;dibstudent10--2016-09-27--04-14.log-15;89;0.0571428571428571;0;3;0.0;0.0714285714285714;4;1;16;5;5;1;0;0.0135269948090157;1;1182.82;0.281;0.0316324168845562;1;1;4;0.551724137931034;9.64;1;0;1
494;dibstudent10--2016-09-27--04-14.log-16;15;0.0428571428571429;1;1;1.0;0.0714285714285714;3;1;17;5;5;1;0;0.0142556815180121;0;1192.507;0.047;0.00477686965304502;0;0;3;0.586206896551724;288.422;0;0;1
495;dibstudent10--2016-09-27--04-14.log-17;45;0.0714285714285714;2;1;0.0;0.0714285714285714;4;1;18;5;5;1;0.000631348560525282;0.0121512014500434;0;1481.335;0.406;0.191288382043558;0;0;3;0.620689655172414;15.266;0;1;1
496;dibstudent10--2016-09-27--04-14.log-18;15;0.0428571428571429;2;1;1.0;0.0714285714285714;3;1;19;5;5;1;0;0.0126951715585394;0;1496.632;0.031;0.00477686965304502;1;0;3;0.655172413793103;2.063;0;0;1
497;dibstudent10--2016-09-27--04-14.log-19;30;0.0571428571428571;1;2;0.0;0.0714285714285714;4;1;20;5;5;1;0.000420721958881441;0.0133425841917062;0;1498.96;0.265;0.207826965011088;0;0;3;0.689655172413793;10.954;0;1;1
498;dibstudent10--2016-09-27--04-14.log-2;48;0.0428571428571429;0;6;0.0;0.0714285714285714;3;1;3;5;5;1;0;0.00709350660405465;1;422.922;0.062;0.0115040898945684;3;1;3;0.103448275862069;4.563;1;0;1
499;dibstudent10--2016-09-27--04-14.log-20;30;0.0571428571428571;3;0;0.0;0.114285714285714;4;1;21;5;8;1;0;0.0139027548639781;1;1510.492;0.578;0.207826965011088;0;1;4;0.724137931034483;14.453;0;1;1
500;dibstudent10--2016-09-27--04-14.log-23;30;0.0714285714285714;3;0;0.0;0.157142857142857;4;1;24;5;8;1;0;0.01538254465745;0.666666666666667;1560.21;0.421;0.0948798803285559;3;1;4;0.827586206896552;182.272;0;1;1
501;dibstudent10--2016-09-27--04-14.log-24;30;0.0714285714285714;0;0;0.0;0.157142857142857;4;1;25;8;8;1;0;0.0143423378354888;1;1743.091;0.609;0.0948798803285559;2;1;4;0.862068965517241;1.75;1;0;1
502;dibstudent10--2016-09-27--04-14.log-25;30;0.0714285714285714;0;0;0.0;0.157142857142857;4;1;26;8;8;1;0;0.0149005332098499;1;1744.904;0.063;0.0948798803285559;1;1;4;0.896551724137931;2.64;1;0;1
503;dibstudent10--2016-09-27--04-14.log-26;30;0.0714285714285714;0;0;0.0;0.157142857142857;4;1;27;8;8;1;0;0.0154479033762251;1;1747.81;0.266;0.0948798803285559;0;1;4;0.931034482758621;1.938;1;0;1
504;dibstudent10--2016-09-27--04-14.log-28;45;0.0571428571428571;2;0;1.0;0.142857142857143;3;1;29;7;7;1;0.000630287411059443;0.0164564683851381;0;1762.225;0.495;0.373556408375573;0;0;3;1;0;0;0;0
505;dibstudent10--2016-09-27--04-14.log-3;48;0.0428571428571429;0;6;0.0;0.0714285714285714;3;1;4;5;5;1;0;0.00935569656669325;1;427.547;0.062;0.0115040898945684;2;1;3;0.137931034482759;5.36;1;0;1
506;dibstudent10--2016-09-27--04-14.log-5;24;0.0428571428571429;0;6;0.0;0.0571428571428571;3;1;6;4;4;1;0;0.0103664899756042;1;578.788;0.047;0.00623169411684554;0;1;3;0.206896551724138;6.126;1;0;1
507;dibstudent10--2016-09-27--04-14.log-6;24;0.0428571428571429;2;1;0.0;0.0571428571428571;3;1;7;3;4;1;0;0.0119663028910588;0;584.976;0.062;0.0196236067259489;2;0;3;0.241379310344828;15.766;0;0;1
508;dibstudent10--2016-09-27--04-14.log-7;132;0.0571428571428571;1;1;0.0;0.0571428571428571;4;1;8;4;4;1;0;0.0133116796677405;0;600.976;0.234;0.060480152393348;1;0;3;0.275862068965517;18.047;0;1;1
509;dibstudent10--2016-09-27--04-14.log-8;24;0.0428571428571429;1;0;1.0;0.0571428571428571;3;1;9;4;4;1;0;0.014538311682018;0;619.054;0.031;0.0196236067259489;0;0;3;0.310344827586207;140.563;0;0;1
510;dibstudent10--2016-09-27--04-14.log-9;24;0.0428571428571429;2;6;0.0;0.0571428571428571;3;1;10;3;4;1;0;0.0131637144842983;0;759.664;0.047;0.00623169411684554;7;0;3;0.344827586206897;14.468;0;0;1
511;dibstudent12--2016-09-26--07-28.log-10;10;0.0886075949367089;0;1;0.0;0.0886075949367089;4;1;11;4;4;1;0;0.026157405756056;1;420.531;0.156;0.110005223301835;9;1;4;0.55;4.297;1;0;1
512;dibstudent12--2016-09-26--07-28.log-11;10;0.0886075949367089;0;1;0.0;0.0886075949367089;4;1;12;4;4;1;0;0.0282456619370875;1;424.844;0.016;0.110005223301835;8;1;4;0.6;1.984;1;0;1
513;dibstudent12--2016-09-26--07-28.log-12;14;0.10126582278481;1;7;0.0;0.0886075949367089;5;1;13;4;4;1;0.000153648452341044;0.0304371951890501;0;427.109;0.281;0.131049080332933;7;0;4;0.65;27.656;0;1;1
514;dibstudent12--2016-09-26--07-28.log-13;3;0.10126582278481;1;0;0.0;0.10126582278481;5;1;14;4;5;1;0;0.0307682164324253;0.214285714285714;455.015;0.25;0.128140431553546;6;1;5;0.7;24.907;0;1;1
515;dibstudent12--2016-09-26--07-28.log-14;6;0.10126582278481;0;0;0.0;0.10126582278481;5;1;15;5;5;1;4.19023674837628e-05;0.0312225501746381;1;480.422;0.5;0.078568945886811;5;0.5;5;0.75;7.593;1;0;1
516;dibstudent12--2016-09-26--07-28.log-15;3;0.10126582278481;0;0;0.0;0.10126582278481;5;1;16;5;5;1;0;0.0327848026047526;0.5;488.031;0.016;0.128140431553546;4;1;5;0.8;2.172;1;0;1
517;dibstudent12--2016-09-26--07-28.log-16;6;0.10126582278481;0;0;0.0;0.10126582278481;5;1;17;5;5;1;4.19006117489315e-05;0.034626532478669;1;490.953;0.75;0.078568945886811;3;0.5;5;0.85;9.703;1;0;1
518;dibstudent12--2016-09-26--07-28.log-17;3;0.10126582278481;0;0;0.0;0.10126582278481;5;1;18;5;5;1;0;0.0359360338597297;0.5;500.89;0.234;0.128140431553546;2;1;5;0.9;423.913;1;0;1
519;dibstudent12--2016-09-26--07-28.log-18;3;0.10126582278481;0;0;0.0;0.10126582278481;5;1;19;5;5;1;0;0.0205400742253419;1;925.021;0.218;0.128140431553546;1;1;5;0.95;5.47;1;0;1
520;dibstudent12--2016-09-26--07-28.log-19;3;0.10126582278481;0;0;0.0;0.10126582278481;5;1;20;5;5;1;0;0.0214889707857442;1;930.71;0.219;0.128140431553546;0;1;5;1;0;1;0;1
521;dibstudent12--2016-09-26--07-28.log-2;17;0.0253164556962025;2;0;1.0;0;2;1;3;0;0;1;0;0.0685228752198442;1;43.781;0.031;0.18593664600887;0;0.941176470588235;2;0.15;98.906;0;0;0
522;dibstudent12--2016-09-26--07-28.log-5;144;0.0632911392405063;3;1;0.0;0.0506329113924051;3;1;6;3;3;1;0.0020119880957371;0.0252398840647992;0;237.719;0.391;0.160950592879803;2;0;2;0.3;8.906;0;1;1
523;dibstudent12--2016-09-26--07-28.log-6;144;0.0632911392405063;0;1;0.0;0.0506329113924051;3;1;7;3;3;1;0;0.0283670698843029;1;246.765;0.14;0.160950592879803;1;1;3;0.35;58.329;1;0;1
524;dibstudent12--2016-09-26--07-28.log-7;10;0.0632911392405063;1;0;0.0;0.0886075949367089;3;1;8;3;4;1;0;0.0262120621356933;0.0694444444444444;305.203;0.109;0.110005223301835;0;1;3;0.4;50.547;0;1;1
525;dibstudent12--2016-09-26--07-28.log-8;10;0.0886075949367089;2;1;0.0;0.0886075949367089;4;1;9;4;4;1;0.000139701876196197;0.0252798337148716;0;356.015;0.265;0.110005223301835;11;0;3;0.45;53.657;0;1;1
526;dibstudent12--2016-09-26--07-28.log-9;10;0.0886075949367089;0;1;0.0;0.0886075949367089;4;1;10;4;4;1;0;0.0244023260297172;1;409.797;0.125;0.110005223301835;10;1;4;0.5;10.578;1;0;1
527;dibstudent12--2016-09-26--07-49.log-17;4;0.0701754385964912;2;0;0.0;0.0350877192982456;3;0;18;2;2;1;0;0.0488653731821403;0;368.359;0.015;0.0627372427653725;0;0;3;0.428571428571429;6.547;0;0;0
528;dibstudent12--2016-09-26--07-49.log-19;4;0.087719298245614;1;0;0.0;0.0350877192982456;4;1;20;2;2;1;5.58074642483432e-05;0.0484958996716828;0;412.406;0.281;0.00177039372768262;1;0;3;0.476190476190476;7.453;0;1;1
529;dibstudent12--2016-09-26--07-49.log-20;4;0.087719298245614;0;0;0.0;0.0350877192982456;4;1;21;2;2;1;0;0.0500075011251688;1;419.937;0.078;0.00177039372768262;0;1;4;0.5;43.703;1;0;1
530;dibstudent12--2016-09-26--07-49.log-21;18;0.087719298245614;2;4;1.0;0;4;1;22;0;0;1;0.000195287980024829;0.0474202316262768;1;463.937;0.297;0.0164584179397248;0;0.222222222222222;4;0.523809523809524;50.297;0;0;1
531;dibstudent12--2016-09-26--07-49.log-22;207;0.140350877192982;3;2;0.0;0;5;1;23;0;0;1;0.00287915878491154;0.0446914347893673;0;514.64;0.406;0.0739331367299632;2;0;4;0.547619047619048;16.875;0;1;1
532;dibstudent12--2016-09-26--07-49.log-23;18;0.140350877192982;1;0;0.0;0.0526315789473684;5;1;24;0;1;1;0;0.0451433300729817;0.0869565217391304;531.64;0.125;0.0616079642076843;1;1;5;0.571428571428571;27.547;0;1;1
533;dibstudent12--2016-09-26--07-49.log-24;18;0.140350877192982;0;0;0.0;0.0526315789473684;5;1;25;1;1;1;0;0.0446952143940044;1;559.344;0.157;0.0616079642076843;0;1;5;0.595238095238095;5.562;1;0;1
534;dibstudent12--2016-09-26--07-49.log-25;18;0.087719298245614;3;4;1.0;0.0526315789473684;4;1;26;1;1;1;0;0.0460100443466043;1;565.094;0.188;0.0616079642076843;7;1;4;0.619047619047619;130.593;0;0;1
535;dibstudent12--2016-09-26--07-49.log-27;36;0.087719298245614;0;3;0.0;0.0526315789473684;4;2;28;1;1;2;0;0.0391933998314684;1;714.406;0.125;0.0685055319414221;5;1;4;0.666666666666667;18.813;1;0;1
536;dibstudent12--2016-09-26--07-49.log-28;36;0.087719298245614;0;3;0.0;0.0526315789473684;4;2;29;1;1;2;0;0.0395432077722857;1;733.375;0.156;0.0685055319414221;4;1;4;0.69047619047619;24.344;1;0;1
